"ID_BANDERA","ID_LOCAL","FECHA","MONTO","CANTIDAD","FERIADO","DIA_1","DIA_2","DIA_3","DIA_4","DIA_5","DIA_6","DIA_7","MES_1","MES_2","MES_3","MES_4","MES_5","MES_6","MES_7","MES_8","MES_9","MES_10","MES_11","MES_12"
"B",1,2024-05-10,26339.998,23,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"B",2,2024-03-17,13985,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"B",2,2024-03-15,7865,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"B",2,2024-05-15,5425,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"B",2,2024-05-18,25885,23,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"B",2,2024-03-11,3021,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"B",2,2024-03-14,4580,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"B",2,2024-05-27,1145,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"B",2,2024-05-13,3435,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"B",2,2024-05-20,22900,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"B",2,2024-05-14,11450,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"B",2,2024-04-22,5509.9996,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"B",1,2024-05-30,6869.9994,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"B",1,2024-05-03,38329.9961,34,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"B",1,2024-05-11,6027.9997,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"B",1,2024-05-24,18027.9983,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"B",1,2024-04-26,28419.9976,30,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"B",1,2024-04-29,20009.9981,23,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"B",1,2024-04-24,24359.9974,28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"B",1,2024-04-10,5273.9994,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"B",1,2024-05-31,13139.9987,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"B",1,2024-04-27,60899.993,70,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"B",1,2024-05-28,4579.9994,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"B",1,2024-05-02,13989.9988,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"B",1,2024-04-19,5153.9994,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"B",1,2024-05-12,10549.999,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"B",1,2024-05-04,14829.9986,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"B",1,2024-05-23,7959.9992,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"B",1,2024-05-17,19709.9981,18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"B",1,2024-05-14,9159.9992,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"B",1,2024-05-21,2289.9997,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"B",1,2024-05-26,4279.9995,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"B",1,2024-04-25,5220,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"B",1,2024-05-05,8859.9989,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"B",1,2024-05-06,2289.9997,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"B",1,2024-05-15,2289.9997,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"B",1,2024-05-22,2289.9997,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"B",1,2024-04-23,8700,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"B",1,2024-04-08,4350,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"B",1,2024-04-21,17399.9988,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"B",1,2024-03-28,31900,22,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"B",2,2024-03-31,8700,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"B",2,2024-06-22,18780,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"B",2,2024-08-20,17224,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-08-24,57024.9996,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-08-30,12690,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-08-15,48962,45,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-07-24,18982.999,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-07-20,34929.9988,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-08-16,55212.9988,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-07-04,9788,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-07-14,32537.9995,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-07-03,12237,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-06-18,6035,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",2,2024-06-15,46714.9994,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"B",2,2024-06-07,35809.9997,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",2,2024-07-01,12331.9995,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-06-30,13326.9994,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",2,2024-06-19,23510,20,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-07-01,19873.998,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-08-02,21409.998,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",1,2024-07-30,25161.9975,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-06-20,7175,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",2,2024-06-25,17672,16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",2,2024-07-02,21707.999,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-07-05,22999.9994,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-07-07,37403.9985,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-07-08,19144.9991,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-07-11,31911.9994,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-07-13,53785.9979,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-07-26,16133.9996,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-07-06,65647.9977,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-07-10,12126.9994,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-07-12,30476.9985,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-08-19,11238,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-08-31,12692,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-08-03,58670.9994,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-08-05,6198.9998,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-08-11,44423.999,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-08-10,54316.9997,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-08-14,40350.9994,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-07-16,19905.9994,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-07-19,30429.9989,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-07-21,17579,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-07-27,56837.9981,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-08-18,11421.9994,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-08-27,1450,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-08-17,71894.9994,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-06-12,9770,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",2,2024-06-05,3740,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",2,2024-06-14,25499.9998,22,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",2,2024-06-02,23204.9996,20,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",2,2024-06-13,17725,16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",2,2024-06-29,45630.999,41,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"B",2,2024-06-27,17769.9986,16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",2,2024-07-15,32995.998,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-07-28,16772.9996,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-07-14,28129.9977,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-08-15,26851.9976,26,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-08-21,5175,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-08-25,16864,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-08-02,21852.9994,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-07-18,4894,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-07-28,39439.9964,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-07-31,3769.9999,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-06-28,36611.9995,36,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",2,2024-08-22,11610,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-08-26,5984,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-08-07,17956,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-08-09,40801.9982,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-08-08,9978,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-08-13,9975.9996,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-06-17,8015,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",2,2024-06-16,19464.9996,17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",2,2024-06-01,30864.9997,28,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"B",2,2024-06-08,30765,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"B",2,2024-06-11,9160,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",2,2024-06-04,6870,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",2,2024-06-03,4580,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",2,2024-06-06,4580,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",2,2024-06-21,47979.9985,44,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",2,2024-06-23,16030,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-06-29,30729.9978,31,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"B",2,2024-08-01,13964,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-08-12,4991,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-08-04,24934.9995,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-07-30,5858.9996,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-07-23,2609.9997,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-07-22,5365,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-06-28,44625.9963,42,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-08-31,27941.9976,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"B",1,2024-08-24,31929.998,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-06-24,2290,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-06-16,13029.9994,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-06-20,13139.9987,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-06-21,21499.9983,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-06-08,16029.9987,14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-06-07,27479.9975,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-08-17,19957.9984,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"B",1,2024-08-10,38821.997,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"B",1,2024-08-21,19955.9988,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",1,2024-08-19,7981.9996,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",1,2024-08-06,11973.9992,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",1,2024-08-16,23943.9992,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-07-17,8483.9994,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-07-29,1996,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-07-07,9209.9996,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-06-05,11149.999,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-06-01,10009.999,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"B",2,2024-07-25,3990,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-07-11,58441.9952,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-08-09,7980,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",1,2024-07-09,7539.9993,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-07-10,23199.9977,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-07-12,51441.9943,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-07-06,41592.996,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-07-05,52797.9947,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-07-19,51483.9946,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-07-17,27771.9976,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-07-20,35388.9966,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-07-21,28863.9974,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-07-27,49027.9962,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-07-22,20163.998,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-07-23,29691.9968,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-07-24,16529.9989,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-07-25,38279.996,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-07-31,40889.9955,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-07-13,51329.9951,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-07-15,30449.9967,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-07-18,18269.9981,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-08-13,29939.997,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",1,2024-08-08,19267.9984,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",1,2024-06-03,4579.9994,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-06-06,6569.9992,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-07-16,30961.9971,35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-08-29,7983.9992,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",1,2024-08-22,3991.9996,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",1,2024-08-23,31935.9968,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",1,2024-08-26,3991.9996,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",1,2024-08-30,19959.998,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",1,2024-08-03,11975.9988,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"B",1,2024-08-04,3991.9996,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",1,2024-08-05,11975.9988,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",1,2024-08-27,15967.9984,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",1,2024-08-25,3991.9996,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",1,2024-08-01,27943.9972,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",1,2024-07-26,15659.9982,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-07-29,7071.9992,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-06-19,10849.9987,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-06-18,11149.9988,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-06-23,1989.9998,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-06-25,32125.9968,32,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-06-22,11449.9988,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-06-24,6869.9993,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-06-26,5387.9994,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-06-10,9159.9991,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-06-11,4279.9995,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-06-13,4579.9994,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-06-14,8859.9991,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-06-04,6269.9993,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-06-02,2289.9997,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-06-27,11175.9988,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-06-30,3991.9996,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-07-03,22015.9976,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-08-28,19959.998,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",1,2024-08-18,11975.9988,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",1,2024-08-12,7983.9992,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
