"ID_BANDERA","ID_LOCAL","FECHA","MONTO","CANTIDAD","FERIADO","DIA_1","DIA_2","DIA_3","DIA_4","DIA_5","DIA_6","DIA_7","MES_1","MES_2","MES_3","MES_4","MES_5","MES_6","MES_7","MES_8","MES_9","MES_10","MES_11","MES_12"
"B",1,2024-08-14,7983.9992,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",1,2024-08-07,15967.9984,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",1,2024-08-11,3991.9996,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",1,2024-06-12,16519.9984,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"B",1,2024-07-04,19447.998,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",1,2024-07-02,20009.9977,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"B",2,2024-08-23,40631.9994,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"B",2,2024-10-15,17500,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-10-04,25240,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-09-02,1450,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",2,2024-09-17,44433.9982,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",2,2024-09-01,24475.9993,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",2,2024-11-03,9344,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-11-16,11392.9994,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-09-22,5800,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",2,2024-10-19,85474.9997,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-11-10,23835.9988,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-10-02,12920,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-10-07,9809.9998,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-10-28,26359.9984,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-11-03,15021.9994,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-11-06,12920,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-09-15,40633.9988,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",2,2024-09-13,34902.9985,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",2,2024-09-08,13686.9994,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",2,2024-09-04,4350,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",2,2024-09-06,1450,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",2,2024-09-14,19579.9988,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"B",2,2024-10-12,34375,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-10-16,24315,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-10-31,21209.9991,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-11-20,4410,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-11-06,8454.9994,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-11-09,5880,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-10-17,6050,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-10-28,21109.9997,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-11-13,8400,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-11-17,1470,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-11-22,15854,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-10-30,21630,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-10-29,19267,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-11-25,2467,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-11-29,37847,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-11-08,12809.9993,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-09-29,29378,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",2,2024-09-23,1450,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",2,2024-09-27,47151.9998,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",2,2024-09-28,58571.9995,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"B",2,2024-11-05,10920,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-09-21,16770.9997,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"B",2,2024-09-26,13873,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",2,2024-11-11,2940,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-11-14,2940,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-11-21,15907,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-11-23,18846.9994,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-11-09,56827.998,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-11-15,22679.9989,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-09-12,22479.998,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",2,2024-09-11,8340,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",1,2024-11-22,44327.9988,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-09-16,26016.9984,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",2,2024-10-21,4280,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-11-26,19950,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-11-28,56855,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-11-30,19949.9985,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-11-19,9975.9996,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-11-27,8975,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-10-26,68274.9982,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-10-18,27125,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-10-23,9160,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-10-13,8015,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-10-10,14885.0002,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-10-11,24890,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-10-20,26035.0002,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-10-24,22450,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-10-25,23445,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-10-09,17720,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-10-03,15729.9996,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-10-14,6720,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-10-08,8039.9995,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-11-18,3790,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-10-31,52616.9976,55,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-10-07,6270,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-10-03,10005.0002,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-10-01,5275,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-09-24,1994,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",2,2024-09-25,10971,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",2,2024-11-02,3990,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-11-08,51891.9992,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-11-29,31934,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-10-09,4580,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-10-04,20609.9996,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-10-11,22899.9994,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-10-19,14212,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-10-30,51461.9972,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-11-21,27942,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-09-11,19957.9984,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",1,2024-09-12,11973.9992,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",1,2024-10-22,7739.9997,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",2,2024-09-03,3990,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",1,2024-09-28,54793.9946,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"B",2,2024-11-04,6929.9994,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-10-26,20609.9988,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-11-02,8841.9994,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-11-07,12389.9989,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-11-30,54833.9978,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"B",2,2024-09-10,18859.9982,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",1,2024-10-29,47659.998,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-11-04,3992,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-11-05,27943.9988,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-11-07,27943.998,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-11-10,12754,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-11-11,43911.998,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-11-12,39919.998,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-11-13,19959.9992,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-11-14,11975.9992,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-11-15,49899.9972,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-11-16,31935.9992,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-11-17,29939.9992,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-11-19,11975.9992,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-11-20,15968,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-11-23,66811.9968,66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-11-28,15968,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-11-18,15967.9992,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-11-27,15967.9992,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-09-26,11975.9988,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",1,2024-09-27,23951.9976,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",1,2024-09-29,3991.9996,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",1,2024-09-30,7983.9992,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",1,2024-10-12,17119.9996,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-10-13,12594.9994,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-10-14,4580,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-10-05,15129.9996,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-10-17,18019.999,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-10-21,4580,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-10-06,5970,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-10-10,3980,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-10-24,9950,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-10-25,30529.9982,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-10-02,4279.9998,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-10-15,4579.9996,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-10-08,4279.9998,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-10-01,1989.9999,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-11-01,1912,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-10-23,14310,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-09-01,15967.9984,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",1,2024-10-16,10849.9994,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"B",1,2024-09-10,3991.9996,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",1,2024-09-13,28953.9972,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",1,2024-09-20,3991.9996,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",1,2024-09-14,11975.9988,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"B",1,2024-11-25,3992,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-11-26,19960,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"B",1,2024-09-25,15967.9984,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",1,2024-09-22,14871.9986,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"B",2,2024-12-29,93558.9963,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-31,210631.9962,205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-02,6932,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-07,38846,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-23,48282.9997,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-30,121613.999,119,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-27,48827.9992,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-28,82234.9991,79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-11,13388.9997,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-13,20421,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-17,19426,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-21,56224.9994,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-24,20318.9996,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-26,10445,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-22,39281.9972,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-05,15905,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-06,26891.9992,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-10,30883.9976,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-24,40335.9992,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-31,46325.998,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-03,7929,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-04,25829.9996,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-01,11970,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-03,4989,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-08,23888.9994,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-18,14424.9998,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-07,51893.9988,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-19,19950,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-06,10971,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-19,39917.998,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-09,22897.9986,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-21,42857.9986,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-28,33875.9974,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-15,11972,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-10,1996,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-12,9976,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-20,12442.9998,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-09,1994,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",2,2024-12-16,3990,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-12,31935.9988,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-01,9299,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-20,22953.9992,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-23,18658,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-08,1470,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-27,35927.998,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-11,15967.9992,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-18,13445.9992,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-17,3992,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-04,11976,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-30,35927.9984,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-13,63915.9947,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-29,1996,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-05,17964,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-15,3992,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B",1,2024-12-26,7983.9992,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
